/opt/conda/envs/python35-paddle120-env/lib/python3.7/site-packages/paddle/fluid/layers/utils.py:26: DeprecationWarning: `np.int` is a deprecated alias for the builtin `int`. To silence this warning, use `int` by itself. Doing this will not modify any behavior and is safe. When replacing `np.int`, you may wish to use e.g. `np.int64` or `np.int32` to specify the precision. If you wish to review your current use, check the release note link for additional information.
Deprecated in NumPy 1.20; for more details and guidance: https://numpy.org/devdocs/release/1.20.0-notes.html#deprecations
  def convert_to_list(value, n, name, dtype=np.int):
W0806 17:25:53.045753  2657 device_context.cc:362] Please NOTE: device: 0, GPU Compute Capability: 7.0, Driver API Version: 10.1, Runtime API Version: 10.1
iter:20  loss:0.2409
iter:30  loss:0.2408
iter:40  loss:0.2407
iter:50  loss:0.2406
iter:60  loss:0.2406
iter:70  loss:0.2405
iter:80  loss:0.2404
iter:90  loss:0.2403
iter:100  loss:0.2402
iter:110  loss:0.2401
iter:120  loss:0.2401
iter:130  loss:0.2400
iter:140  loss:0.2399
iter:150  loss:0.2398
iter:160  loss:0.2397
iter:170  loss:0.2396
iter:180  loss:0.2396
iter:190  loss:0.2395
iter:200  loss:0.2394
iter:210  loss:0.2393
iter:220  loss:0.2392
iter:230  loss:0.2392
iter:240  loss:0.2391
iter:250  loss:0.2390
iter:260  loss:0.2389
iter:270  loss:0.2388
iter:280  loss:0.2388
iter:290  loss:0.2387
iter:300  loss:0.2386
iter:310  loss:0.2385
iter:320  loss:0.2384
iter:330  loss:0.2384
iter:340  loss:0.2383
iter:350  loss:0.2382
iter:360  loss:0.2381
iter:370  loss:0.2380
iter:380  loss:0.2379
iter:390  loss:0.2379
Time per epoch:653.32,loss:0.2379
Epoch 72: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2379
iter:10  loss:0.2378
iter:20  loss:0.2377
iter:30  loss:0.2376
iter:40  loss:0.2375
iter:50  loss:0.2375
iter:60  loss:0.2374
iter:70  loss:0.2373
iter:80  loss:0.2372
iter:90  loss:0.2371
iter:100  loss:0.2371
iter:110  loss:0.2370
iter:120  loss:0.2369
iter:130  loss:0.2368
iter:140  loss:0.2367
iter:150  loss:0.2367
iter:160  loss:0.2366
iter:170  loss:0.2365
iter:180  loss:0.2364
iter:190  loss:0.2363
iter:200  loss:0.2363
iter:210  loss:0.2362
iter:220  loss:0.2361
iter:230  loss:0.2360
iter:240  loss:0.2359
iter:250  loss:0.2359
iter:260  loss:0.2358
iter:270  loss:0.2357
iter:280  loss:0.2356
iter:290  loss:0.2356
iter:300  loss:0.2355
iter:310  loss:0.2354
iter:320  loss:0.2353
iter:330  loss:0.2353
iter:340  loss:0.2352
iter:350  loss:0.2351
iter:360  loss:0.2350
iter:370  loss:0.2350
iter:380  loss:0.2349
iter:390  loss:0.2348
Time per epoch:651.28,loss:0.2348
Epoch 73: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2348
iter:10  loss:0.2347
iter:20  loss:0.2346
iter:30  loss:0.2346
iter:40  loss:0.2345
iter:50  loss:0.2344
iter:60  loss:0.2343
iter:70  loss:0.2342
iter:80  loss:0.2342
iter:90  loss:0.2341
iter:100  loss:0.2340
iter:110  loss:0.2339
iter:120  loss:0.2339
iter:130  loss:0.2338
iter:140  loss:0.2337
iter:150  loss:0.2336
iter:160  loss:0.2335
iter:170  loss:0.2335
iter:180  loss:0.2334
iter:190  loss:0.2333
iter:200  loss:0.2332
iter:210  loss:0.2332
iter:220  loss:0.2331
iter:230  loss:0.2330
iter:240  loss:0.2329
iter:250  loss:0.2329
iter:260  loss:0.2328
iter:270  loss:0.2327
iter:280  loss:0.2326
iter:290  loss:0.2326
iter:300  loss:0.2325
iter:310  loss:0.2324
iter:320  loss:0.2323
iter:330  loss:0.2322
iter:340  loss:0.2322
iter:350  loss:0.2321
iter:360  loss:0.2320
iter:370  loss:0.2319
iter:380  loss:0.2319
iter:390  loss:0.2318
Time per epoch:652.85,loss:0.2318
Epoch 74: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2318
iter:10  loss:0.2317
iter:20  loss:0.2316
iter:30  loss:0.2316
iter:40  loss:0.2315
iter:50  loss:0.2314
iter:60  loss:0.2313
iter:70  loss:0.2313
iter:80  loss:0.2312
iter:90  loss:0.2311
iter:100  loss:0.2310
iter:110  loss:0.2310
iter:120  loss:0.2309
iter:130  loss:0.2308
iter:140  loss:0.2307
iter:150  loss:0.2307
iter:160  loss:0.2306
iter:170  loss:0.2305
iter:180  loss:0.2304
iter:190  loss:0.2304
iter:200  loss:0.2303
iter:210  loss:0.2302
iter:220  loss:0.2301
iter:230  loss:0.2301
iter:240  loss:0.2300
iter:250  loss:0.2299
iter:260  loss:0.2299
iter:270  loss:0.2298
iter:280  loss:0.2297
iter:290  loss:0.2296
iter:300  loss:0.2296
iter:310  loss:0.2295
iter:320  loss:0.2294
iter:330  loss:0.2293
iter:340  loss:0.2293
iter:350  loss:0.2292
iter:360  loss:0.2291
iter:370  loss:0.2291
iter:380  loss:0.2290
iter:390  loss:0.2289
Time per epoch:651.74,loss:0.2289
Validation accuracy/loss: 94.98%,0.1874
Epoch 75: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2289
iter:10  loss:0.2288
iter:20  loss:0.2288
iter:30  loss:0.2287
iter:40  loss:0.2286
iter:50  loss:0.2285
iter:60  loss:0.2285
iter:70  loss:0.2284
iter:80  loss:0.2283
iter:90  loss:0.2282
iter:100  loss:0.2282
iter:110  loss:0.2281
iter:120  loss:0.2280
iter:130  loss:0.2280
iter:140  loss:0.2279
iter:150  loss:0.2278
iter:160  loss:0.2277
iter:170  loss:0.2277
iter:180  loss:0.2276
iter:190  loss:0.2275
iter:200  loss:0.2275
iter:210  loss:0.2274
iter:220  loss:0.2273
iter:230  loss:0.2272
iter:240  loss:0.2272
iter:250  loss:0.2271
iter:260  loss:0.2270
iter:270  loss:0.2270
iter:280  loss:0.2269
iter:290  loss:0.2268
iter:300  loss:0.2267
iter:310  loss:0.2267
iter:320  loss:0.2266
iter:330  loss:0.2265
iter:340  loss:0.2265
iter:350  loss:0.2264
iter:360  loss:0.2263
iter:370  loss:0.2262
iter:380  loss:0.2262
iter:390  loss:0.2261
Time per epoch:653.05,loss:0.2261
Epoch 76: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2261
iter:10  loss:0.2260
iter:20  loss:0.2260
iter:30  loss:0.2259
iter:40  loss:0.2258
iter:50  loss:0.2257
iter:60  loss:0.2257
iter:70  loss:0.2256
iter:80  loss:0.2255
iter:90  loss:0.2255
iter:100  loss:0.2254
iter:110  loss:0.2253
iter:120  loss:0.2252
iter:130  loss:0.2252
iter:140  loss:0.2251
iter:150  loss:0.2250
iter:160  loss:0.2250
iter:170  loss:0.2249
iter:180  loss:0.2248
iter:190  loss:0.2247
iter:200  loss:0.2247
iter:210  loss:0.2246
iter:220  loss:0.2245
iter:230  loss:0.2245
iter:240  loss:0.2244
iter:250  loss:0.2243
iter:260  loss:0.2243
iter:270  loss:0.2242
iter:280  loss:0.2241
iter:290  loss:0.2240
iter:300  loss:0.2240
iter:310  loss:0.2239
iter:320  loss:0.2238
iter:330  loss:0.2238
iter:340  loss:0.2237
iter:350  loss:0.2236
iter:360  loss:0.2236
iter:370  loss:0.2235
iter:380  loss:0.2234
iter:390  loss:0.2234
Time per epoch:651.79,loss:0.2234
Epoch 77: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2233
iter:10  loss:0.2233
iter:20  loss:0.2232
iter:30  loss:0.2231
iter:40  loss:0.2231
iter:50  loss:0.2230
iter:60  loss:0.2229
iter:70  loss:0.2229
iter:80  loss:0.2228
iter:90  loss:0.2227
iter:100  loss:0.2226
iter:110  loss:0.2226
iter:120  loss:0.2225
iter:130  loss:0.2224
iter:140  loss:0.2224
iter:150  loss:0.2223
iter:160  loss:0.2222
iter:170  loss:0.2222
iter:180  loss:0.2221
iter:190  loss:0.2220
iter:200  loss:0.2220
iter:210  loss:0.2219
iter:220  loss:0.2218
iter:230  loss:0.2218
iter:240  loss:0.2217
iter:250  loss:0.2216
iter:260  loss:0.2216
iter:270  loss:0.2215
iter:280  loss:0.2214
iter:290  loss:0.2214
iter:300  loss:0.2213
iter:310  loss:0.2212
iter:320  loss:0.2212
iter:330  loss:0.2211
iter:340  loss:0.2210
iter:350  loss:0.2210
iter:360  loss:0.2209
iter:370  loss:0.2208
iter:380  loss:0.2208
iter:390  loss:0.2207
Time per epoch:653.03,loss:0.2207
Epoch 78: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2207
iter:10  loss:0.2206
iter:20  loss:0.2206
iter:30  loss:0.2205
iter:40  loss:0.2204
iter:50  loss:0.2203
iter:60  loss:0.2203
iter:70  loss:0.2202
iter:80  loss:0.2201
iter:90  loss:0.2201
iter:100  loss:0.2200
iter:110  loss:0.2199
iter:120  loss:0.2199
iter:130  loss:0.2198
iter:140  loss:0.2197
iter:150  loss:0.2197
iter:160  loss:0.2196
iter:170  loss:0.2195
iter:180  loss:0.2195
iter:190  loss:0.2194
iter:200  loss:0.2193
iter:210  loss:0.2193
iter:220  loss:0.2192
iter:230  loss:0.2192
iter:240  loss:0.2191
iter:250  loss:0.2190
iter:260  loss:0.2190
iter:270  loss:0.2189
iter:280  loss:0.2188
iter:290  loss:0.2188
iter:300  loss:0.2187
iter:310  loss:0.2186
iter:320  loss:0.2186
iter:330  loss:0.2185
iter:340  loss:0.2184
iter:350  loss:0.2184
iter:360  loss:0.2183
iter:370  loss:0.2182
iter:380  loss:0.2182
iter:390  loss:0.2181
Time per epoch:655.67,loss:0.2181
Epoch 79: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2181
iter:10  loss:0.2180
iter:20  loss:0.2180
iter:30  loss:0.2179
iter:40  loss:0.2178
iter:50  loss:0.2178
iter:60  loss:0.2177
iter:70  loss:0.2176
iter:80  loss:0.2176
iter:90  loss:0.2175
iter:100  loss:0.2174
iter:110  loss:0.2174
iter:120  loss:0.2173
iter:130  loss:0.2173
iter:140  loss:0.2172
iter:150  loss:0.2171
iter:160  loss:0.2171
iter:170  loss:0.2170
iter:180  loss:0.2169
iter:190  loss:0.2169
iter:200  loss:0.2168
iter:210  loss:0.2167
iter:220  loss:0.2167
iter:230  loss:0.2166
iter:240  loss:0.2166
iter:250  loss:0.2165
iter:260  loss:0.2164
iter:270  loss:0.2164
iter:280  loss:0.2163
iter:290  loss:0.2162
iter:300  loss:0.2162
iter:310  loss:0.2161
iter:320  loss:0.2160
iter:330  loss:0.2160
iter:340  loss:0.2159
iter:350  loss:0.2159
iter:360  loss:0.2158
iter:370  loss:0.2157
iter:380  loss:0.2157
iter:390  loss:0.2156
Time per epoch:654.62,loss:0.2156
Validation accuracy/loss: 94.46%,0.2040
Epoch 80: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2156
iter:10  loss:0.2155
iter:20  loss:0.2155
iter:30  loss:0.2154
iter:40  loss:0.2154
iter:50  loss:0.2153
iter:60  loss:0.2152
iter:70  loss:0.2152
iter:80  loss:0.2151
iter:90  loss:0.2150
iter:100  loss:0.2150
iter:110  loss:0.2149
iter:120  loss:0.2148
iter:130  loss:0.2148
iter:140  loss:0.2147
iter:150  loss:0.2147
iter:160  loss:0.2146
iter:170  loss:0.2145
iter:180  loss:0.2145
iter:190  loss:0.2144
iter:200  loss:0.2144
iter:210  loss:0.2143
iter:220  loss:0.2142
iter:230  loss:0.2142
iter:240  loss:0.2141
iter:250  loss:0.2141
iter:260  loss:0.2140
iter:270  loss:0.2139
iter:280  loss:0.2139
iter:290  loss:0.2138
iter:300  loss:0.2137
iter:310  loss:0.2137
iter:320  loss:0.2136
iter:330  loss:0.2136
iter:340  loss:0.2135
iter:350  loss:0.2134
iter:360  loss:0.2134
iter:370  loss:0.2133
iter:380  loss:0.2132
iter:390  loss:0.2132
Time per epoch:654.86,loss:0.2132
Epoch 81: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2132
iter:10  loss:0.2131
iter:20  loss:0.2130
iter:30  loss:0.2130
iter:40  loss:0.2129
iter:50  loss:0.2129
iter:60  loss:0.2128
iter:70  loss:0.2127
iter:80  loss:0.2127
iter:90  loss:0.2126
iter:100  loss:0.2126
iter:110  loss:0.2125
iter:120  loss:0.2124
iter:130  loss:0.2124
iter:140  loss:0.2123
iter:150  loss:0.2123
iter:160  loss:0.2122
iter:170  loss:0.2121
iter:180  loss:0.2121
iter:190  loss:0.2120
iter:200  loss:0.2120
iter:210  loss:0.2119
iter:220  loss:0.2118
iter:230  loss:0.2118
iter:240  loss:0.2117
iter:250  loss:0.2117
iter:260  loss:0.2116
iter:270  loss:0.2115
iter:280  loss:0.2115
iter:290  loss:0.2114
iter:300  loss:0.2114
iter:310  loss:0.2113
iter:320  loss:0.2112
iter:330  loss:0.2112
iter:340  loss:0.2111
iter:350  loss:0.2111
iter:360  loss:0.2110
iter:370  loss:0.2109
iter:380  loss:0.2109
iter:390  loss:0.2108
Time per epoch:654.13,loss:0.2108
Epoch 82: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2108
iter:10  loss:0.2108
iter:20  loss:0.2107
iter:30  loss:0.2106
iter:40  loss:0.2106
iter:50  loss:0.2105
iter:60  loss:0.2105
iter:70  loss:0.2104
iter:80  loss:0.2103
iter:90  loss:0.2103
iter:100  loss:0.2102
iter:110  loss:0.2102
iter:120  loss:0.2101
iter:130  loss:0.2100
iter:140  loss:0.2100
iter:150  loss:0.2099
iter:160  loss:0.2099
iter:170  loss:0.2098
iter:180  loss:0.2097
iter:190  loss:0.2097
iter:200  loss:0.2096
iter:210  loss:0.2096
iter:220  loss:0.2095
iter:230  loss:0.2095
iter:240  loss:0.2094
iter:250  loss:0.2093
iter:260  loss:0.2093
iter:270  loss:0.2092
iter:280  loss:0.2092
iter:290  loss:0.2091
iter:300  loss:0.2090
iter:310  loss:0.2090
iter:320  loss:0.2089
iter:330  loss:0.2089
iter:340  loss:0.2088
iter:350  loss:0.2088
iter:360  loss:0.2087
iter:370  loss:0.2086
iter:380  loss:0.2086
iter:390  loss:0.2085
Time per epoch:655.16,loss:0.2085
Epoch 83: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2085
iter:10  loss:0.2085
iter:20  loss:0.2084
iter:30  loss:0.2084
iter:40  loss:0.2083
iter:50  loss:0.2082
iter:60  loss:0.2082
iter:70  loss:0.2081
iter:80  loss:0.2081
iter:90  loss:0.2080
iter:100  loss:0.2079
iter:110  loss:0.2079
iter:120  loss:0.2078
iter:130  loss:0.2078
iter:140  loss:0.2077
iter:150  loss:0.2076
iter:160  loss:0.2076
iter:170  loss:0.2075
iter:180  loss:0.2075
iter:190  loss:0.2074
iter:200  loss:0.2074
iter:210  loss:0.2073
iter:220  loss:0.2073
iter:230  loss:0.2072
iter:240  loss:0.2072
iter:250  loss:0.2071
iter:260  loss:0.2070
iter:270  loss:0.2070
iter:280  loss:0.2069
iter:290  loss:0.2069
iter:300  loss:0.2068
iter:310  loss:0.2068
iter:320  loss:0.2067
iter:330  loss:0.2066
iter:340  loss:0.2066
iter:350  loss:0.2065
iter:360  loss:0.2065
iter:370  loss:0.2064
iter:380  loss:0.2064
iter:390  loss:0.2063
Time per epoch:654.69,loss:0.2063
Epoch 84: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2063
iter:10  loss:0.2062
iter:20  loss:0.2062
iter:30  loss:0.2061
iter:40  loss:0.2061
iter:50  loss:0.2060
iter:60  loss:0.2060
iter:70  loss:0.2059
iter:80  loss:0.2058
iter:90  loss:0.2058
iter:100  loss:0.2057
iter:110  loss:0.2057
iter:120  loss:0.2056
iter:130  loss:0.2056
iter:140  loss:0.2055
iter:150  loss:0.2055
iter:160  loss:0.2054
iter:170  loss:0.2053
iter:180  loss:0.2053
iter:190  loss:0.2052
iter:200  loss:0.2052
iter:210  loss:0.2051
iter:220  loss:0.2051
iter:230  loss:0.2050
iter:240  loss:0.2050
iter:250  loss:0.2049
iter:260  loss:0.2049
iter:270  loss:0.2048
iter:280  loss:0.2048
iter:290  loss:0.2047
iter:300  loss:0.2047
iter:310  loss:0.2046
iter:320  loss:0.2045
iter:330  loss:0.2045
iter:340  loss:0.2044
iter:350  loss:0.2044
iter:360  loss:0.2043
iter:370  loss:0.2043
iter:380  loss:0.2042
iter:390  loss:0.2042
Time per epoch:654.79,loss:0.2042
Validation accuracy/loss: 93.88%,0.2397
Epoch 85: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2042
iter:10  loss:0.2041
iter:20  loss:0.2041
iter:30  loss:0.2040
iter:40  loss:0.2040
iter:50  loss:0.2039
iter:60  loss:0.2039
iter:70  loss:0.2038
iter:80  loss:0.2038
iter:90  loss:0.2037
iter:100  loss:0.2036
iter:110  loss:0.2036
iter:120  loss:0.2035
iter:130  loss:0.2035
iter:140  loss:0.2034
iter:150  loss:0.2034
iter:160  loss:0.2033
iter:170  loss:0.2033
iter:180  loss:0.2032
iter:190  loss:0.2032
iter:200  loss:0.2031
iter:210  loss:0.2031
iter:220  loss:0.2030
iter:230  loss:0.2030
iter:240  loss:0.2029
iter:250  loss:0.2029
iter:260  loss:0.2028
iter:270  loss:0.2027
iter:280  loss:0.2027
iter:290  loss:0.2026
iter:300  loss:0.2026
iter:310  loss:0.2025
iter:320  loss:0.2025
iter:330  loss:0.2024
iter:340  loss:0.2024
iter:350  loss:0.2023
iter:360  loss:0.2023
iter:370  loss:0.2022
iter:380  loss:0.2022
iter:390  loss:0.2021
Time per epoch:654.61,loss:0.2021
Epoch 86: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2021
iter:10  loss:0.2020
iter:20  loss:0.2020
iter:30  loss:0.2019
iter:40  loss:0.2019
iter:50  loss:0.2018
iter:60  loss:0.2018
iter:70  loss:0.2017
iter:80  loss:0.2017
iter:90  loss:0.2016
iter:100  loss:0.2016
iter:110  loss:0.2015
iter:120  loss:0.2015
iter:130  loss:0.2014
iter:140  loss:0.2013
iter:150  loss:0.2013
iter:160  loss:0.2012
iter:170  loss:0.2012
iter:180  loss:0.2011
iter:190  loss:0.2011
iter:200  loss:0.2010
iter:210  loss:0.2010
iter:220  loss:0.2009
iter:230  loss:0.2009
iter:240  loss:0.2008
iter:250  loss:0.2008
iter:260  loss:0.2007
iter:270  loss:0.2006
iter:280  loss:0.2006
iter:290  loss:0.2005
iter:300  loss:0.2005
iter:310  loss:0.2004
iter:320  loss:0.2004
iter:330  loss:0.2003
iter:340  loss:0.2003
iter:350  loss:0.2002
iter:360  loss:0.2002
iter:370  loss:0.2001
iter:380  loss:0.2001
iter:390  loss:0.2000
Time per epoch:655.33,loss:0.2000
Epoch 87: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2000
iter:10  loss:0.2000
iter:20  loss:0.1999
iter:30  loss:0.1999
iter:40  loss:0.1998
iter:50  loss:0.1998
iter:60  loss:0.1997
iter:70  loss:0.1997
iter:80  loss:0.1996
iter:90  loss:0.1996
iter:100  loss:0.1995
iter:110  loss:0.1995
iter:120  loss:0.1994
iter:130  loss:0.1994
iter:140  loss:0.1993
iter:150  loss:0.1993
iter:160  loss:0.1992
iter:170  loss:0.1992
iter:180  loss:0.1991
iter:190  loss:0.1991
iter:200  loss:0.1990
iter:210  loss:0.1990
iter:220  loss:0.1989
iter:230  loss:0.1989
iter:240  loss:0.1988
iter:250  loss:0.1988
iter:260  loss:0.1987
iter:270  loss:0.1987
iter:280  loss:0.1986
iter:290  loss:0.1986
iter:300  loss:0.1985
iter:310  loss:0.1985
iter:320  loss:0.1984
iter:330  loss:0.1984
iter:340  loss:0.1984
iter:350  loss:0.1983
iter:360  loss:0.1983
iter:370  loss:0.1982
iter:380  loss:0.1982
iter:390  loss:0.1981
Time per epoch:654.39,loss:0.1981
Epoch 88: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.1981
iter:10  loss:0.1981
iter:20  loss:0.1980
iter:30  loss:0.1980
iter:40  loss:0.1979
iter:50  loss:0.1979
iter:60  loss:0.1978
iter:70  loss:0.1978
iter:80  loss:0.1977
iter:90  loss:0.1977
iter:100  loss:0.1976
iter:110  loss:0.1976
iter:120  loss:0.1975
iter:130  loss:0.1975
iter:140  loss:0.1974
iter:150  loss:0.1974
iter:160  loss:0.1973
iter:170  loss:0.1973
iter:180  loss:0.1972
iter:190  loss:0.1972
iter:200  loss:0.1971
iter:210  loss:0.1971
iter:220  loss:0.1970
iter:230  loss:0.1970
iter:240  loss:0.1969
iter:250  loss:0.1969
iter:260  loss:0.1968
iter:270  loss:0.1968
iter:280  loss:0.1967
iter:290  loss:0.1967
iter:300  loss:0.1966
iter:310  loss:0.1966
iter:320  loss:0.1965
iter:330  loss:0.1965
iter:340  loss:0.1964
iter:350  loss:0.1964
iter:360  loss:0.1963
iter:370  loss:0.1963
iter:380  loss:0.1962
iter:390  loss:0.1962
Time per epoch:655.23,loss:0.1962
Epoch 89: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.1962
iter:10  loss:0.1961
iter:20  loss:0.1961
iter:30  loss:0.1960
iter:40  loss:0.1960
iter:50  loss:0.1959
iter:60  loss:0.1959
iter:70  loss:0.1958
iter:80  loss:0.1958
iter:90  loss:0.1957
iter:100  loss:0.1957
iter:110  loss:0.1956
iter:120  loss:0.1956
iter:130  loss:0.1955
iter:140  loss:0.1955
iter:150  loss:0.1955
iter:160  loss:0.1954
iter:170  loss:0.1954
iter:180  loss:0.1953
iter:190  loss:0.1953
iter:200  loss:0.1952
iter:210  loss:0.1952
iter:220  loss:0.1951
iter:230  loss:0.1951
iter:240  loss:0.1950
iter:250  loss:0.1950
iter:260  loss:0.1949
iter:270  loss:0.1949
iter:280  loss:0.1948
iter:290  loss:0.1948
iter:300  loss:0.1947
iter:310  loss:0.1947
iter:320  loss:0.1946
iter:330  loss:0.1946
iter:340  loss:0.1945
iter:350  loss:0.1945
iter:360  loss:0.1945
iter:370  loss:0.1944
iter:380  loss:0.1944
iter:390  loss:0.1943
Time per epoch:655.94,loss:0.1943
Validation accuracy/loss: 93.58%,0.2427
Epoch 90: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.1943
iter:10  loss:0.1943
iter:20  loss:0.1942
iter:30  loss:0.1942
iter:40  loss:0.1941
iter:50  loss:0.1941
iter:60  loss:0.1940
iter:70  loss:0.1940
iter:80  loss:0.1939
iter:90  loss:0.1939
iter:100  loss:0.1938
iter:110  loss:0.1938
iter:120  loss:0.1937
iter:130  loss:0.1937
iter:140  loss:0.1937
iter:150  loss:0.1936
iter:160  loss:0.1936
iter:170  loss:0.1935
iter:180  loss:0.1935
iter:190  loss:0.1934
iter:200  loss:0.1934
iter:210  loss:0.1933
iter:220  loss:0.1933
iter:230  loss:0.1932
iter:240  loss:0.1932
iter:250  loss:0.1931
iter:260  loss:0.1931
iter:270  loss:0.1931
iter:280  loss:0.1930
iter:290  loss:0.1930
iter:300  loss:0.1929
iter:310  loss:0.1929
iter:320  loss:0.1928
iter:330  loss:0.1928
iter:340  loss:0.1927
iter:350  loss:0.1927
iter:360  loss:0.1927
iter:370  loss:0.1926
iter:380  loss:0.1926
iter:390  loss:0.1925
Time per epoch:654.36,loss:0.1925
Epoch 91: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.1925
iter:10  loss:0.1925
iter:20  loss:0.1924
iter:30  loss:0.1924
iter:40  loss:0.1923
iter:50  loss:0.1923
iter:60  loss:0.1922
iter:70  loss:0.1922
iter:80  loss:0.1921
iter:90  loss:0.1921
iter:100  loss:0.1921
iter:110  loss:0.1920
iter:120  loss:0.1920
iter:130  loss:0.1919
iter:140  loss:0.1919
iter:150  loss:0.1918
iter:160  loss:0.1918
iter:170  loss:0.1917
iter:180  loss:0.1917
iter:190  loss:0.1917
iter:200  loss:0.1916
iter:210  loss:0.1916
iter:220  loss:0.1915
iter:230  loss:0.1915
iter:240  loss:0.1914
iter:250  loss:0.1914
iter:260  loss:0.1913
iter:270  loss:0.1913
iter:280  loss:0.1913
iter:290  loss:0.1912
iter:300  loss:0.1912
iter:310  loss:0.1911
iter:320  loss:0.1911
iter:330  loss:0.1910
iter:340  loss:0.1910
iter:350  loss:0.1909
iter:360  loss:0.1909
iter:370  loss:0.1908
iter:380  loss:0.1908
iter:390  loss:0.1907
Time per epoch:654.78,loss:0.1907
Epoch 92: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.1907
iter:10  loss:0.1907
iter:20  loss:0.1907
iter:30  loss:0.1906
iter:40  loss:0.1906
iter:50  loss:0.1905
iter:60  loss:0.1905
iter:70  loss:0.1904
iter:80  loss:0.1904
iter:90  loss:0.1903
iter:100  loss:0.1903
iter:110  loss:0.1902
iter:120  loss:0.1902
iter:130  loss:0.1902
iter:140  loss:0.1901
iter:150  loss:0.1901
iter:160  loss:0.1900
iter:170  loss:0.1900
iter:180  loss:0.1899
iter:190  loss:0.1899
iter:200  loss:0.1899
iter:210  loss:0.1898
iter:220  loss:0.1898
iter:230  loss:0.1897
iter:240  loss:0.1897
iter:250  loss:0.1896
iter:260  loss:0.1896
iter:270  loss:0.1896
iter:280  loss:0.1895
iter:290  loss:0.1895
iter:300  loss:0.1894
iter:310  loss:0.1894
iter:320  loss:0.1893
iter:330  loss:0.1893
iter:340  loss:0.1893
iter:350  loss:0.1892
iter:360  loss:0.1892
iter:370  loss:0.1891
iter:380  loss:0.1891
iter:390  loss:0.1891
Time per epoch:655.33,loss:0.1891
Epoch 93: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.1890
iter:10  loss:0.1890
iter:20  loss:0.1890
iter:30  loss:0.1889
iter:40  loss:0.1889
iter:50  loss:0.1888
iter:60  loss:0.1888
iter:70  loss:0.1887
iter:80  loss:0.1887
iter:90  loss:0.1887
iter:100  loss:0.1886
iter:110  loss:0.1886
iter:120  loss:0.1885
iter:130  loss:0.1885
iter:140  loss:0.1885
iter:150  loss:0.1884
iter:160  loss:0.1884
iter:170  loss:0.1883
iter:180  loss:0.1883
iter:190  loss:0.1882
iter:200  loss:0.1882
iter:210  loss:0.1882
iter:220  loss:0.1881
iter:230  loss:0.1881
iter:240  loss:0.1880
iter:250  loss:0.1880
iter:260  loss:0.1880
iter:270  loss:0.1879
iter:280  loss:0.1879
iter:290  loss:0.1878
iter:300  loss:0.1878
iter:310  loss:0.1878
iter:320  loss:0.1877
iter:330  loss:0.1877
iter:340  loss:0.1876
iter:350  loss:0.1876
iter:360  loss:0.1876
iter:370  loss:0.1875
iter:380  loss:0.1875
iter:390  loss:0.1874
Time per epoch:654.32,loss:0.1874
Epoch 94: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.1874
iter:10  loss:0.1874
iter:20  loss:0.1873
iter:30  loss:0.1873
iter:40  loss:0.1873
iter:50  loss:0.1872
iter:60  loss:0.1872
iter:70  loss:0.1871
iter:80  loss:0.1871
iter:90  loss:0.1870
iter:100  loss:0.1870
iter:110  loss:0.1870
iter:120  loss:0.1869
iter:130  loss:0.1869
iter:140  loss:0.1868
iter:150  loss:0.1868
iter:160  loss:0.1867
iter:170  loss:0.1867
iter:180  loss:0.1867
iter:190  loss:0.1866
iter:200  loss:0.1866
iter:210  loss:0.1865
iter:220  loss:0.1865
iter:230  loss:0.1865
iter:240  loss:0.1864
iter:250  loss:0.1864
iter:260  loss:0.1863
iter:270  loss:0.1863
iter:280  loss:0.1863
iter:290  loss:0.1862
iter:300  loss:0.1862
iter:310  loss:0.1861
iter:320  loss:0.1861
iter:330  loss:0.1861
iter:340  loss:0.1860
iter:350  loss:0.1860
iter:360  loss:0.1859
iter:370  loss:0.1859
iter:380  loss:0.1859
iter:390  loss:0.1858
Time per epoch:656.52,loss:0.1858
Validation accuracy/loss: 93.70%,0.2339
